row,note_id,onset_beat,measure,duration_beat,pitch_spelling,pitch_midi,cadence,cadence_confidence,localkey,localkey_confidence,tonkey,tonkey_confidence,quality,quality_confidence,inversion,inversion_confidence,root,root_confidence,bass,bass_confidence,degree1,degree1_confidence,degree2,degree2_confidence,hrythm,hrythm_confidence,pcset,pcset_confidence,romanNumeral,romanNumeral_confidence,section,section_confidence,phrase,phrase_confidence,organ_point,organ_point_confidence,tpc_in_label,tpc_in_label_confidence,tpc_is_root,tpc_is_root_confidence,tpc_is_bass,tpc_is_bass_confidence,downbeat,downbeat_confidence,note_degree,note_degree_confidence,staff,staff_confidence
190,p0n196,74.0,29,1.0,A2,57,,0.9208818,C,0.8963527,C,0.7968778,minor triad,0.8749569,1,0.8605956,D,0.8861607,F,0.8137967,2,0.79033285,None,0.8236463,True,0.8756688,"{2,5,9}",0.92211366,ii,0.74070114,False,0.95127386,False,0.9471511,True,0.66764694,True,0.9361965,False,0.92921835,False,0.5317699,3,0.3885237,6,0.38815087,3,0.45377272
191,p0n195,74.0,29,0.5,D4,74,,0.92198503,C,0.89774865,C,0.79993653,minor triad,0.87421495,1,0.86933875,D,0.8954374,F,0.8154665,2,0.8054165,None,0.83078617,True,0.86521626,"{2,5,9}",0.9201385,ii,0.75037956,False,0.95184314,False,0.9474696,True,0.80524033,True,0.8982596,True,0.9170523,False,0.91492444,2,0.38767448,2,0.7940447,3,0.4199466
192,p0n199,74.5,29,0.5,E2,52,,0.92291063,C,0.79850596,C,0.39684358,minor triad,0.7232784,0,0.4395767,D,0.6597173,F,0.27886477,2,0.50934076,None,0.62975156,False,0.90727544,"{2,5,9}",0.72324014,ii,0.5584716,False,0.95166236,False,0.9504145,False,0.57817054,False,0.5706233,False,0.8863979,False,0.7934942,0,0.8912857,3,0.3534695,3,0.50742674
193,p0n198,74.5,29,0.5,E4,76,,0.9230975,C,0.79458624,C,0.3861667,minor triad,0.7159137,0,0.4424493,D,0.6462028,F,0.2649288,2,0.5021277,None,0.6227938,False,0.9083754,"{2,5,9}",0.71225554,ii,0.5481387,False,0.95164996,False,0.9504153,False,0.5737314,False,0.5780391,False,0.8841242,False,0.7900824,0,0.8911879,3,0.3682667,3,0.5149392
194,p0n202,75.0,30,1.0,E2,52,,0.9284952,C,0.7942662,D,0.6945773,major triad,0.65621483,2,0.64635557,A,0.8200442,E,0.57199126,5,0.7869086,2,0.7630319,True,0.83273685,"{1,4,9}",0.3640557,V,0.45390892,False,0.9428764,False,0.94344807,False,0.6396262,True,0.9085465,False,0.85604554,True,0.5573672,1,0.8308051,3,0.3733734,3,0.5194877
195,p0n201,75.0,30,2.0,A2,57,,0.927886,C,0.80780476,D,0.68007755,major triad,0.64059687,2,0.6299613,A,0.8126583,E,0.5692161,5,0.7883124,2,0.7681696,True,0.841293,"{1,4,9}",0.37804058,V,0.44832546,False,0.94276977,False,0.9402861,True,0.6043974,True,0.89356387,True,0.6264547,False,0.88791263,1,0.8341051,6,0.6584734,3,0.40154648
196,p0n200,75.0,30,1.0,E4,76,,0.92922,C,0.8019783,D,0.69168985,major triad,0.6543393,2,0.63540316,A,0.82140064,E,0.5721464,5,0.7868483,2,0.7736326,True,0.83768076,"{1,4,9}",0.36543295,V,0.4542244,False,0.9429423,False,0.9436821,False,0.6451152,True,0.9057866,False,0.88378084,False,0.5988912,1,0.8323218,3,0.45883465,3,0.5123166
197,p0n204,76.0,30,1.0,D2,50,,0.9101194,C,0.901755,C,0.74442077,minor triad,0.906236,0,0.9266249,D,0.9449614,D,0.9329363,2,0.8350047,None,0.8338471,True,0.9008766,"{2,5,9}",0.9234619,ii,0.80703187,False,0.94856834,False,0.91987354,True,0.7185077,True,0.94498116,True,0.94268787,True,0.9432058,3,0.41042164,2,0.9078173,3,0.50280875
198,p0n203,76.0,30,1.0,F4,77,,0.90698045,C,0.90448236,C,0.7484704,minor triad,0.9058919,0,0.9241026,D,0.9462639,D,0.93461394,2,0.83300483,None,0.84027463,True,0.8904604,"{2,5,9}",0.9245489,ii,0.79243416,False,0.9487006,False,0.92403024,True,0.6240311,True,0.9431733,False,0.94225097,False,0.94877195,3,0.40193227,4,0.567585,3,0.4479491
199,p0n207,77.0,30,0.5,D2,50,,0.93679935,C,0.92247415,C,0.829436,minor triad,0.90958,0,0.92356724,D,0.94538987,D,0.9342383,2,0.87229764,None,0.8474964,False,0.8343191,"{2,5,9}",0.93793714,ii,0.83321816,False,0.9482283,False,0.93805367,True,0.7071418,True,0.94945264,True,0.94205743,True,0.939294,2,0.42618257,2,0.91983527,3,0.51405114
200,p0n206,77.0,30,1.0,A2,57,,0.9311795,C,0.92362756,C,0.8339273,minor triad,0.9092853,0,0.9186788,D,0.9452871,D,0.93445486,2,0.86875707,None,0.84826714,False,0.8606574,"{2,5,9}",0.9406491,ii,0.8218866,False,0.9489001,False,0.94300133,True,0.5916654,True,0.93791264,False,0.93878037,False,0.94841754,2,0.4367356,6,0.509997,3,0.50232875
201,p0n205,77.0,30,0.5,F4,77,,0.9291746,C,0.9242445,C,0.83802813,minor triad,0.90942615,0,0.9216533,D,0.9464227,D,0.93667346,2,0.87091213,None,0.8516399,False,0.8357345,"{2,5,9}",0.9377191,ii,0.8163752,False,0.9488257,False,0.9399239,True,0.59978914,True,0.94020325,False,0.9438458,False,0.9461621,2,0.43633944,4,0.6111169,3,0.4445476
202,p0n209,77.5,30,0.5,F2,53,,0.9248402,C,0.9304435,C,0.8845765,minor triad,0.911236,0,0.8829443,D,0.94595087,D,0.89680785,2,0.8982333,None,0.86197776,False,0.9352573,"{2,5,9}",0.94840735,ii,0.8699005,False,0.9520401,False,0.95027924,True,0.5560515,True,0.9436961,False,0.9487005,False,0.9221792,0,0.8932348,4,0.672683,3,0.37206286
203,p0n208,77.5,30,0.5,D4,74,,0.9244245,C,0.93081623,C,0.8841043,minor triad,0.9120394,0,0.88332963,D,0.94578034,D,0.8913906,2,0.9026764,None,0.8625133,False,0.9315639,"{2,5,9}",0.9500261,ii,0.8812381,False,0.9516779,False,0.94804305,True,0.6460821,True,0.95178515,True,0.9360138,True,0.9261987,0,0.8926508,2,0.93877417,3,0.44133472
204,p0n211,78.0,31,1.0,G2,55,,0.7715023,C,0.91512233,C,0.92746735,major triad,0.84228724,0,0.92748564,G,0.9196676,G,0.93965,5,0.89564896,None,0.9159332,True,0.9268748,"{2,7,11}",0.7926826,V,0.85458785,False,0.94679856,False,0.7807091,True,0.8236567,True,0.9581014,True,0.94273335,True,0.93847305,1,0.85272324,5,0.9384171,2,0.34011322
205,p0n212,78.0,31,1.0,G2,55,,0.7706829,C,0.91499996,C,0.9282617,major triad,0.8386892,0,0.9271393,G,0.9196169,G,0.9395555,5,0.89571697,None,0.91660994,True,0.92782634,"{2,7,11}",0.7841834,V,0.8515896,False,0.94702303,False,0.7787653,True,0.8307328,True,0.95836574,True,0.94271415,True,0.93858653,1,0.85366887,5,0.939138,2,0.34179366
206,p0n210,78.0,31,1.0,B3,71,,0.7082867,C,0.91569245,C,0.92966044,major triad,0.8435942,0,0.92167515,G,0.92056507,G,0.9387367,5,0.8948385,None,0.9219582,True,0.9308481,"{2,7,11}",0.7796553,V,0.8486889,False,0.94633484,False,0.75431615,True,0.80656797,True,0.9462189,False,0.95951074,False,0.9531176,1,0.8533397,7,0.9309319,2,0.3737875
207,p0n215,79.0,31,1.0,F2,53,,0.9223428,C,0.9234446,C,0.93956804,dominant seventh chord,0.8814774,3,0.8351917,G,0.9133989,F,0.88610435,5,0.9147548,None,0.9363357,True,0.8310395,"{2,5,7,11}",0.9101523,V7,0.8932868,False,0.95133936,False,0.94498944,False,0.65563065,True,0.93706024,False,0.9630672,True,0.79563236,2,0.37845546,4,0.8692089,3,0.3675682
208,p0n214,79.0,31,1.0,G2,55,,0.9196104,C,0.921433,C,0.938278,dominant seventh chord,0.88198805,3,0.8422491,G,0.91469413,F,0.8887541,5,0.9122581,None,0.93693745,True,0.8090456,"{2,5,7,11}",0.9123964,V7,0.89071983,False,0.95111185,False,0.94635,False,0.5114353,True,0.94503397,True,0.95594186,False,0.9003916,2,0.38014802,5,0.9253596,2,0.30463862
209,p0n213,79.0,31,1.0,B3,71,,0.9229873,C,0.9243639,C,0.9385915,dominant seventh chord,0.8795691,3,0.84890306,G,0.9123723,F,0.8870877,5,0.91325295,None,0.93641806,True,0.8295391,"{2,5,7,11}",0.91413176,V7,0.8895468,False,0.9512805,False,0.9444324,False,0.68733907,True,0.9655316,False,0.9536718,False,0.9359007,2,0.3808592,7,0.90654325,2,0.327895
210,p0n218,80.0,31,0.5,E2,52,,0.93037874,C,0.9208169,C,0.93547916,major triad,0.91992307,1,0.9041291,C,0.91769445,E,0.8941887,1,0.901296,None,0.8996056,True,0.89740145,"{0,4,7}",0.94912887,I,0.9036288,False,0.9488222,False,0.9449942,False,0.63458055,True,0.9463332,False,0.9687928,True,0.9113425,3,0.3546521,3,0.9649757,2,0.32639477
211,p0n217,80.0,31,1.0,G2,55,,0.92899454,C,0.92061055,C,0.93549925,major triad,0.9203862,1,0.9052526,C,0.9170662,E,0.8974695,1,0.9039718,None,0.9029461,True,0.88720685,"{0,4,7}",0.9460202,I,0.9081582,False,0.9481732,False,0.94526416,False,0.69775194,True,0.9529231,False,0.94493103,False,0.92842656,3,0.3573824,5,0.9489422,2,0.40855885
212,p0n216,80.0,31,0.5,C4,72,,0.9281965,C,0.9195037,C,0.93627006,major triad,0.9169844,1,0.90787154,C,0.91688305,E,0.8926254,1,0.9025083,None,0.89795756,True,0.89160454,"{0,4,7}",0.94677174,I,0.9067866,False,0.9493336,False,0.94383484,False,0.5140995,True,0.95431846,True,0.9565424,False,0.92430186,3,0.35979822,1,0.95275766,1,0.33551258
213,p0n220,80.5,31,0.5,D2,50,,0.9313621,C,0.9207451,C,0.9268546,major triad,0.8912613,1,0.83139265,C,0.87050235,E,0.8370368,1,0.8318752,None,0.8913298,False,0.89620847,"{0,4,7}",0.9010192,I,0.86172944,False,0.95000845,False,0.95267075,False,0.7341336,False,0.87088513,False,0.9232535,False,0.9100791,0,0.8918592,2,0.6971639,2,0.3295261
214,p0n219,80.5,31,0.5,D4,74,,0.93124825,C,0.9205847,C,0.9266121,major triad,0.8915224,1,0.8322879,C,0.8705679,E,0.83669317,1,0.83205277,None,0.8914909,False,0.89529574,"{0,4,7}",0.90038633,I,0.8622282,False,0.9500525,False,0.95266026,False,0.7374101,False,0.8616831,False,0.92191094,False,0.9115727,0,0.8918778,2,0.6519953,2,0.3249381
215,p0n223,81.0,32,1.0,D2,50,,0.92156297,C,0.92694956,C,0.9225911,major triad,0.6332652,2,0.4891465,G,0.82712895,D,0.64659995,5,0.7787957,None,0.90094775,True,0.8346126,"{2,7,11}",0.4945025,V,0.4998972,False,0.944021,False,0.93535167,False,0.6276883,True,0.911403,False,0.8137662,True,0.6423496,1,0.83363515,2,0.8462139,3,0.4453003
216,p0n222,81.0,32,2.0,G2,55,,0.91627073,C,0.9264612,C,0.92311925,major triad,0.6268574,2,0.4837458,G,0.8276223,D,0.65216726,5,0.77626,None,0.9028263,True,0.8450316,"{2,7,11}",0.49201757,V,0.4946146,False,0.94431776,False,0.9343314,True,0.5420119,True,0.89038527,True,0.6529339,False,0.8494614,1,0.84271395,5,0.91476476,3,0.41427705
217,p0n221,81.0,32,1.0,D4,74,,0.91997325,C,0.9272759,C,0.9232306,major triad,0.6448694,2,0.48568934,G,0.8316163,D,0.64889216,5,0.7837198,None,0.9026127,True,0.8379352,"{2,7,11}",0.50618905,V,0.5119058,False,0.94423497,False,0.9356118,False,0.6549597,True,0.90984815,False,0.90176123,False,0.66471744,1,0.83551604,2,0.868427,3,0.4232165
218,p0n225,82.0,32,1.0,C2,48,,0.86880875,C,0.92199504,C,0.9408604,major triad,0.90385824,0,0.92550206,C,0.91701597,C,0.90369016,1,0.91160804,None,0.89970535,True,0.8309877,"{0,4,7}",0.93944764,I,0.91066474,False,0.9463998,False,0.90337175,True,0.62957984,True,0.9467465,True,0.9533001,True,0.921079,3,0.35647935,1,0.9430329,2,0.4417426
219,p0n224,82.0,32,1.0,E4,76,,0.8664299,C,0.92336667,C,0.9414795,major triad,0.9080458,0,0.9185931,C,0.9171355,C,0.90595686,1,0.9115054,None,0.90120816,True,0.8380635,"{0,4,7}",0.9392295,I,0.9088877,False,0.9469323,False,0.9074539,False,0.52353895,True,0.94672424,False,0.96270156,False,0.9330325,2,0.35695037,3,0.96054536,2,0.5038293
220,p0n227,83.0,32,0.25,F3,65,,0.922892,C,0.9263717,C,0.93498534,major triad,0.639914,0,0.5946958,F,0.50793636,F,0.7022246,4,0.6600544,None,0.88861525,True,0.79745114,"{0,5,9}",0.5569306,IV,0.60543543,False,0.95110595,False,0.9437788,False,0.51995534,True,0.71781534,False,0.51399726,True,0.51703256,2,0.36419132,4,0.71949387,2,0.3956288
221,p0n226,83.0,32,0.25,A4,81,,0.92065006,C,0.9280068,C,0.931975,major triad,0.6421102,0,0.5915266,F,0.5156249,F,0.72457916,4,0.67413753,None,0.890045,True,0.7945643,"{0,5,9}",0.5837807,IV,0.62002605,False,0.95079774,False,0.94187677,True,0.5100552,True,0.8310478,False,0.9239117,False,0.87113297,2,0.3637984,6,0.9095979,2,0.5370088
222,p0n230,83.25,32,0.25,E3,64,,0.9257013,C,0.92860836,C,0.9338249,major triad,0.6235447,0,0.61875623,F,0.48515022,F,0.75914794,4,0.6346523,None,0.8910935,False,0.89633495,"{0,5,9}",0.5335834,IV,0.5844299,False,0.95057094,False,0.94954014,False,0.5328141,False,0.6832042,False,0.90389115,False,0.89014244,0,0.8932833,6,0.28197914,2,0.44419202
223,p0n229,83.25,32,0.25,G4,79,,0.92621785,C,0.928083,C,0.9338422,major triad,0.6193386,0,0.61833775,F,0.4809206,F,0.7519014,4,0.6243207,None,0.8902211,False,0.8984998,"{0,5,9}",0.5247364,IV,0.57768774,False,0.9503951,False,0.9494834,False,0.5759734,False,0.64206856,False,0.85036445,False,0.84382284,0,0.89288944,5,0.51105934,2,0.3568787
224,p0n232,83.5,32,0.25,D3,62,,0.9263854,C,0.92839813,C,0.9310421,major triad,0.37873912,0,0.51725245,D,0.55666286,F,0.6924236,2,0.5001451,None,0.8911096,False,0.8431463,"{2,5,9}",0.41685322,ii,0.39945242,False,0.95032275,False,0.9487815,True,0.5219043,True,0.58150023,False,0.70770305,False,0.77243763,0,0.89192307,6,0.26048553,2,0.40410224
225,p0n231,83.5,32,0.25,F4,77,,0.92745376,C,0.92746866,C,0.93180054,major triad,0.37389234,0,0.5172506,D,0.5577632,F,0.6888543,2,0.5026905,None,0.8914138,False,0.8506173,"{2,5,9}",0.4240449,ii,0.3987391,False,0.9502099,False,0.94894636,False,0.5464466,True,0.60286826,False,0.8644381,False,0.7512871,0,0.89209735,1,0.49634525,0,0.37147906
226,p0n234,83.75,32,0.25,C3,60,,0.9254553,C,0.9249125,C,0.929425,major triad,0.3948162,0,0.5276793,D,0.45298386,F,0.5298885,2,0.40010172,None,0.90020585,False,0.9000353,"{2,5,9}",0.29989016,ii,0.39340413,False,0.9499313,False,0.94946784,True,0.50589687,False,0.58964646,False,0.7810976,False,0.7843685,0,0.8914396,5,0.4126771,0,0.41615352
227,p0n233,83.75,32,0.25,E4,76,,0.9244797,C,0.9265652,C,0.9277683,major triad,0.3953211,0,0.52339643,D,0.45803687,F,0.5410453,2,0.3931892,None,0.90019214,False,0.8948625,"{2,5,9}",0.29925597,ii,0.39195737,False,0.95014256,False,0.9489061,True,0.5222103,False,0.646686,False,0.8615897,False,0.87094754,0,0.89168966,3,0.38213342,2,0.37351328
228,p0n236,84.0,33,2.0,B2,59,,0.92312706,C,0.9300594,C,0.92900616,major triad,0.39196986,1,0.7005541,G,0.78921485,B,0.91601163,5,0.6760147,None,0.9100332,True,0.8899959,"{2,7,11}",0.51506585,V,0.46966282,False,0.94118536,False,0.9381267,True,0.6662178,True,0.9363989,False,0.7741801,True,0.8900631,1,0.82143545,7,0.95361274,3,0.37891737
229,p0n235,84.0,33,1.0,D4,74,,0.91790015,C,0.92992944,C,0.92870915,major triad,0.40627214,1,0.7062464,G,0.79354477,B,0.9211516,5,0.67277557,None,0.9061155,True,0.885185,"{2,7,11}",0.5180927,V,0.4702706,False,0.9408713,False,0.9380816,True,0.58932537,True,0.9370626,False,0.94441134,False,0.9371098,1,0.82468075,2,0.85275674,3,0.38883403
230,p0n237,85.0,33,1.0,D5,86,,0.92023104,C,0.92965615,C,0.92811316,major triad,0.65877354,1,0.82107806,G,0.8778042,B,0.9111114,5,0.8444752,None,0.9105869,False,0.69059956,"{2,7,11}",0.6371523,V,0.62593955,False,0.9475893,False,0.9483471,False,0.5343805,True,0.9306574,False,0.9446936,False,0.92967427,2,0.45133787,2,0.8523939,3,0.3901994
231,p0n239,86.0,33,0.25,E3,64,,0.912628,C,0.9232969,C,0.93111867,major triad,0.8372635,1,0.61942154,C,0.7561628,E,0.53050584,1,0.7942888,None,0.8968911,True,0.7737731,"{0,4,7}",0.82255596,I,0.8181191,False,0.9469287,False,0.9337923,False,0.54171544,True,0.66626966,False,0.93078893,False,0.5787829,1,0.3638102,3,0.7704122,3,0.36048988
232,p0n238,86.0,33,0.25,G4,79,,0.91001093,C,0.92241144,C,0.93043125,major triad,0.83441705,1,0.6177815,C,0.75356144,E,0.5268024,1,0.7888177,None,0.89810336,True,0.77184296,"{0,4,7}",0.8207235,I,0.81839246,False,0.94606704,False,0.9330965,False,0.5757909,True,0.91916573,False,0.7685591,False,0.7299053,1,0.36476523,5,0.7710738,3,0.42845052
233,p0n241,86.25,33,0.25,D3,62,,0.9299556,C,0.922953,C,0.9337953,major triad,0.87623537,1,0.6530954,C,0.8540847,E,0.6840563,1,0.84926,None,0.8974238,False,0.9191339,"{0,4,7}",0.88142186,I,0.87499624,False,0.9499796,False,0.9517746,False,0.7180037,False,0.8820624,False,0.9339523,False,0.9051504,0,0.89137,2,0.5935845,2,0.34083623
234,p0n240,86.25,33,0.25,F4,77,,0.9286341,C,0.9207268,C,0.93497586,major triad,0.87463063,1,0.67136526,C,0.85772306,E,0.6915458,1,0.8511891,None,0.8984865,False,0.9239416,"{0,4,7}",0.8819788,I,0.88351357,False,0.95000285,False,0.95215315,False,0.7061671,False,0.8696716,False,0.9188456,False,0.92295825,0,0.89181364,4,0.6460569,2,0.33834454
235,p0n243,86.5,33,0.25,C3,60,,0.9274213,C,0.9223351,C,0.93736774,major triad,0.8965058,1,0.5516124,C,0.9081856,E,0.50865436,1,0.89461535,None,0.90036625,False,0.87161887,"{0,4,7}",0.9240642,I,0.9071571,False,0.95010716,False,0.94946414,False,0.5511068,True,0.9343608,True,0.90221953,False,0.5476547,0,0.89137393,1,0.93568087,3,0.2860202
236,p0n242,86.5,33,0.25,E4,76,,0.929114,C,0.92413384,C,0.93699366,major triad,0.9024491,1,0.53960085,C,0.91077673,E,0.4855935,1,0.89715254,None,0.9025588,False,0.86510843,"{0,4,7}",0.9282448,I,0.9089978,False,0.95069546,False,0.94983023,False,0.66323245,True,0.92726994,False,0.9546633,True,0.52773905,0,0.8920541,3,0.94144136,3,0.31799352
237,p0n245,86.75,33,0.25,B2,59,,0.92881453,C,0.9267552,C,0.9313372,major triad,0.85610443,0,0.47376618,C,0.8688614,E,0.47034872,1,0.8447528,None,0.8962642,False,0.9046582,"{0,4,7}",0.8719423,I,0.86383486,False,0.9502425,False,0.9510517,False,0.6860603,False,0.82956666,False,0.93515545,False,0.87815267,0,0.89076054,7,0.44682288,3,0.35430813
238,p0n244,86.75,33,0.25,D4,74,,0.9286597,C,0.9263254,C,0.9309371,major triad,0.8589142,0,0.46161464,C,0.873495,E,0.47295094,1,0.8480637,None,0.89815867,False,0.9087794,"{0,4,7}",0.872656,I,0.8683852,False,0.95027393,False,0.95123243,False,0.7251772,False,0.7992118,False,0.9258171,False,0.90880436,0,0.89127076,2,0.5281684,2,0.37260568
239,p0n247,87.0,34,2.0,A2,57,,0.9291641,C,0.9287049,C,0.9291422,minor triad,0.9054169,0,0.92684245,A,0.91070324,A,0.9166402,6,0.93938315,None,0.8631498,True,0.9342096,"{0,4,9}",0.93888766,vi,0.94055367,False,0.9449573,False,0.9415257,True,0.6927758,True,0.92739606,True,0.9342486,True,0.94831836,1,0.8266363,6,0.97901356,2,0.40510398
240,p0n246,87.0,34,1.0,C4,72,,0.9224935,C,0.92833173,C,0.9314804,minor triad,0.90404236,0,0.9291682,A,0.9118492,A,0.9194995,6,0.9422294,None,0.8709284,True,0.93493664,"{0,4,9}",0.936633,vi,0.94184095,False,0.9453521,False,0.940955,False,0.50250715,True,0.94817644,False,0.9423241,False,0.95472175,1,0.8346406,1,0.9112887,2,0.50133306
241,p0n248,88.0,34,1.0,C5,84,,0.9200526,C,0.92969114,C,0.9333726,minor triad,0.89368707,0,0.93022776,A,0.8985125,A,0.9226801,6,0.9232688,None,0.8754381,False,0.83460456,"{0,4,9}",0.92648023,vi,0.93358463,False,0.94987035,False,0.9514837,False,0.5890138,True,0.9418874,False,0.93964946,False,0.9472136,2,0.48274708,1,0.8533435,2,0.45203447
242,p0n250,89.0,34,1.0,E2,52,,0.9262233,C,0.9303738,C,0.93415135,major triad,0.8909785,1,0.8412875,C,0.9046206,E,0.9131272,1,0.8536717,None,0.89477915,True,0.9188987,"{0,4,7}",0.91769683,I,0.8656584,False,0.9465614,False,0.9258327,False,0.5574375,True,0.94090515,False,0.9420615,True,0.91824824,1,0.5369699,3,0.9534647,2,0.3469353
243,p0n249,89.0,34,0.25,G4,79,,0.9163501,C,0.92909455,C,0.93429023,major triad,0.8908408,1,0.84565836,C,0.9037607,E,0.9150342,1,0.8615751,None,0.8972563,True,0.92403156,"{0,4,7}",0.9118527,I,0.8761811,False,0.94639885,False,0.9266441,False,0.6254363,True,0.9483369,False,0.93686795,False,0.9295788,1,0.54205775,5,0.94338894,2,0.4525128
244,p0n251,89.25,34,0.25,E4,76,,0.93257976,C,0.92850614,C,0.9373128,major triad,0.90379786,1,0.85008466,C,0.9142079,E,0.9084067,1,0.8775203,None,0.8996364,False,0.9019017,"{0,4,7}",0.9264091,I,0.88284695,False,0.9501501,False,0.95159435,False,0.66363806,True,0.9435323,False,0.9572463,True,0.89317304,0,0.89257586,3,0.95662594,1,0.4560104
245,p0n252,89.5,34,0.25,D4,74,,0.929644,C,0.9262288,C,0.94092625,major triad,0.90641826,1,0.8999622,C,0.91912764,E,0.9125336,1,0.90109676,None,0.90134966,False,0.94418025,"{0,4,7}",0.93258667,I,0.912543,False,0.9498916,False,0.9534292,False,0.7462686,False,0.942367,False,0.9529673,False,0.9453923,0,0.8943658,2,0.6416837,2,0.31733653
246,p0n253,89.75,34,0.25,C4,72,,0.9290288,C,0.9251659,C,0.94049627,major triad,0.9183058,1,0.9121491,C,0.91973656,E,0.9170839,1,0.9067647,None,0.9008905,False,0.9283495,"{0,4,7}",0.9394339,I,0.9137078,False,0.9500162,False,0.9518583,False,0.5918351,True,0.9579563,True,0.9577484,False,0.9340622,0,0.89378285,1,0.9572287,1,0.38946736
247,p0n255,90.0,35,1.0,F2,53,,0.92861414,C,0.92432266,C,0.9464787,major triad,0.8368936,0,0.8795312,F,0.85875267,F,0.9045119,4,0.87031865,None,0.8903793,True,0.9567284,"{0,5,9}",0.8012538,IV,0.86801165,False,0.94594544,False,0.9337769,True,0.51793164,True,0.94548386,True,0.88749254,True,0.9449996,1,0.7973016,4,0.9741591,2,0.52356917
248,p0n254,90.0,35,1.0,A4,81,,0.9203745,C,0.92587173,C,0.94542366,major triad,0.83524704,0,0.86226696,F,0.8466991,F,0.9071322,4,0.8736973,None,0.8961243,True,0.95534116,"{0,5,9}",0.813248,IV,0.85485375,False,0.946732,False,0.9358914,False,0.5091697,True,0.94740903,False,0.94599193,False,0.94118893,1,0.79662913,6,0.96532536,2,0.622867
249,p0n257,91.0,35,1.0,G2,55,,0.8667809,C,0.9242518,C,0.9273907,major triad,0.8679003,0,0.9197716,G,0.91560316,G,0.9254918,5,0.89734864,None,0.92122,True,0.9257009,"{2,7,11}",0.7129658,V,0.66782594,False,0.950778,False,0.88107216,True,0.78344655,True,0.94657487,True,0.9318081,True,0.92392266,2,0.4276079,5,0.9293204,0,0.31454027
250,p0n256,91.0,35,1.0,G4,79,,0.86375695,C,0.9238878,C,0.9269469,major triad,0.8669428,0,0.9187351,G,0.9152566,G,0.92579806,5,0.8974358,None,0.9210877,True,0.9248931,"{2,7,11}",0.71222794,V,0.66859424,False,0.9508532,False,0.8787318,True,0.7967929,True,0.9480967,True,0.91628855,True,0.92288727,2,0.43045336,5,0.91933316,0,0.3133079
251,p0n259,92.0,35,1.0,G1,43,,0.8443387,C,0.92527866,C,0.9341667,major triad,0.8391703,0,0.9286947,G,0.91434354,G,0.9463149,5,0.90714663,None,0.91495264,True,0.8246889,"{2,7,11}",0.82077116,V,0.8599974,False,0.9478867,False,0.8910579,True,0.81624216,True,0.9560235,True,0.95244133,True,0.9398227,3,0.3859081,5,0.9483574,2,0.31643575
252,p0n258,92.0,35,1.0,B3,71,,0.8135486,C,0.92614037,C,0.9349263,major triad,0.8414563,0,0.922847,G,0.9150284,G,0.9463758,5,0.90627486,None,0.915409,True,0.81185645,"{2,7,11}",0.8176224,V,0.8582886,False,0.9487622,False,0.8803031,True,0.7860072,True,0.9492573,False,0.9641048,False,0.95197463,3,0.37957075,7,0.9423709,2,0.36450526
253,p0n261,93.0,36,2.0,C2,48,PAC,0.75650203,C,0.9111726,C,0.9437889,major triad,0.9141777,0,0.9295023,C,0.8920523,C,0.91688937,1,0.92849946,None,0.90806705,True,0.9483996,"{0,4,7}",0.94440186,I,0.93878716,False,0.9474934,True,0.82547814,True,0.78085816,True,0.9569854,True,0.95361894,True,0.94092405,1,0.85998785,1,0.9370449,2,0.49735498
254,p0n260,93.0,36,1.0,D4,74,,0.402007,C,0.9120727,C,0.9434969,major triad,0.91044086,0,0.9271951,C,0.8981046,C,0.9129224,1,0.92556554,None,0.9076895,True,0.9518167,"{0,4,7}",0.93974906,I,0.93760335,False,0.94371307,True,0.7395181,True,0.69033086,False,0.88819516,False,0.9573078,False,0.9517954,1,0.8630008,2,0.814353,2,0.503192
255,p0n262,94.0,36,1.0,C4,72,,0.6213361,C,0.9110355,C,0.94257814,major triad,0.9130735,0,0.92733496,C,0.89306724,C,0.91016334,1,0.92779094,None,0.9111411,False,0.8191831,"{0,4,7}",0.94235396,I,0.9380608,False,0.9489063,False,0.7575784,True,0.7843902,True,0.95624024,True,0.9543342,True,0.9332233,2,0.490026,1,0.9458324,2,0.39423633
